type,file,chnl,tbeg,tdur,ortho,stype,name,conf,tend,audio_file,max_duration,n_speaker,balanced
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,206,43,<NA>,<NA>,Kaag,<NA>,249,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,597,35,<NA>,<NA>,Kaag,<NA>,632,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,639,62,<NA>,<NA>,Kaag,<NA>,701,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,705,11,<NA>,<NA>,Kaag,<NA>,716,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,718,2,<NA>,<NA>,Kaag,<NA>,720,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,724,31,<NA>,<NA>,Kaag,<NA>,755,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1002,35,<NA>,<NA>,Kaag,<NA>,1037,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1231,59,<NA>,<NA>,Kaag,<NA>,1290,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,491,79,<NA>,<NA>,Klaver,<NA>,570,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1068,29,<NA>,<NA>,Klaver,<NA>,1097,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,600,6,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,40,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,60,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,381,44,<NA>,<NA>,Hoekstra,<NA>,425,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,634,4,<NA>,<NA>,Hoekstra,<NA>,638,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,757,4,<NA>,<NA>,Hoekstra,<NA>,761,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,120,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,381,44,<NA>,<NA>,Hoekstra,<NA>,425,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,634,4,<NA>,<NA>,Hoekstra,<NA>,638,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,757,4,<NA>,<NA>,Hoekstra,<NA>,761,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,764,43,<NA>,<NA>,Hoekstra,<NA>,807,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,812,32,<NA>,<NA>,Hoekstra,<NA>,844,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,845,14,<NA>,<NA>,Hoekstra,<NA>,859,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,206,43,<NA>,<NA>,Kaag,<NA>,249,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,180,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,381,44,<NA>,<NA>,Hoekstra,<NA>,425,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,634,4,<NA>,<NA>,Hoekstra,<NA>,638,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,757,4,<NA>,<NA>,Hoekstra,<NA>,761,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,764,43,<NA>,<NA>,Hoekstra,<NA>,807,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,812,32,<NA>,<NA>,Hoekstra,<NA>,844,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,845,14,<NA>,<NA>,Hoekstra,<NA>,859,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,862,18,<NA>,<NA>,Hoekstra,<NA>,880,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,882,29,<NA>,<NA>,Hoekstra,<NA>,911,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1101,28,<NA>,<NA>,Hoekstra,<NA>,1129,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1347,38,<NA>,<NA>,Hoekstra,<NA>,1385,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,206,43,<NA>,<NA>,Kaag,<NA>,249,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,597,35,<NA>,<NA>,Kaag,<NA>,632,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,300,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,381,44,<NA>,<NA>,Hoekstra,<NA>,425,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,634,4,<NA>,<NA>,Hoekstra,<NA>,638,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,757,4,<NA>,<NA>,Hoekstra,<NA>,761,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,764,43,<NA>,<NA>,Hoekstra,<NA>,807,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,812,32,<NA>,<NA>,Hoekstra,<NA>,844,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,845,14,<NA>,<NA>,Hoekstra,<NA>,859,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,862,18,<NA>,<NA>,Hoekstra,<NA>,880,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,882,29,<NA>,<NA>,Hoekstra,<NA>,911,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1101,28,<NA>,<NA>,Hoekstra,<NA>,1129,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1347,38,<NA>,<NA>,Hoekstra,<NA>,1385,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,77,25,<NA>,<NA>,Hoekstra,<NA>,102,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,487,47,<NA>,<NA>,Hoekstra,<NA>,534,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,604,22,<NA>,<NA>,Hoekstra,<NA>,626,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,948,38,<NA>,<NA>,Hoekstra,<NA>,986,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1043,25,<NA>,<NA>,Hoekstra,<NA>,1068,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,206,43,<NA>,<NA>,Kaag,<NA>,249,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,597,35,<NA>,<NA>,Kaag,<NA>,632,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,639,62,<NA>,<NA>,Kaag,<NA>,701,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,705,11,<NA>,<NA>,Kaag,<NA>,716,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,718,2,<NA>,<NA>,Kaag,<NA>,720,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,724,31,<NA>,<NA>,Kaag,<NA>,755,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1002,35,<NA>,<NA>,Kaag,<NA>,1037,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,491,79,<NA>,<NA>,Klaver,<NA>,570,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1068,29,<NA>,<NA>,Klaver,<NA>,1097,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,480,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,77,30,<NA>,<NA>,Hoekstra,<NA>,107,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,381,44,<NA>,<NA>,Hoekstra,<NA>,425,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,634,4,<NA>,<NA>,Hoekstra,<NA>,638,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,757,4,<NA>,<NA>,Hoekstra,<NA>,761,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,764,43,<NA>,<NA>,Hoekstra,<NA>,807,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,812,32,<NA>,<NA>,Hoekstra,<NA>,844,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,845,14,<NA>,<NA>,Hoekstra,<NA>,859,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,862,18,<NA>,<NA>,Hoekstra,<NA>,880,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,882,29,<NA>,<NA>,Hoekstra,<NA>,911,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1101,28,<NA>,<NA>,Hoekstra,<NA>,1129,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1347,38,<NA>,<NA>,Hoekstra,<NA>,1385,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,77,25,<NA>,<NA>,Hoekstra,<NA>,102,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,487,47,<NA>,<NA>,Hoekstra,<NA>,534,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,604,22,<NA>,<NA>,Hoekstra,<NA>,626,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,948,38,<NA>,<NA>,Hoekstra,<NA>,986,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1043,25,<NA>,<NA>,Hoekstra,<NA>,1068,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1307,50,<NA>,<NA>,Hoekstra,<NA>,1357,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1817,31,<NA>,<NA>,Hoekstra,<NA>,1848,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,2140,29,<NA>,<NA>,Hoekstra,<NA>,2169,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,2430,26,<NA>,<NA>,Hoekstra,<NA>,2456,ded21_audio_1,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,109,33,<NA>,<NA>,Kaag,<NA>,142,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,206,43,<NA>,<NA>,Kaag,<NA>,249,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,597,35,<NA>,<NA>,Kaag,<NA>,632,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,639,62,<NA>,<NA>,Kaag,<NA>,701,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,705,11,<NA>,<NA>,Kaag,<NA>,716,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,718,2,<NA>,<NA>,Kaag,<NA>,720,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,724,31,<NA>,<NA>,Kaag,<NA>,755,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1002,35,<NA>,<NA>,Kaag,<NA>,1037,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1231,59,<NA>,<NA>,Kaag,<NA>,1290,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,177,28,<NA>,<NA>,Klaver,<NA>,205,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,491,79,<NA>,<NA>,Klaver,<NA>,570,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,1068,29,<NA>,<NA>,Klaver,<NA>,1097,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,41,32,<NA>,<NA>,Marijnissen,<NA>,73,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,426,61,<NA>,<NA>,Marijnissen,<NA>,487,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,143,32,<NA>,<NA>,Rutte,<NA>,175,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_0.wav,1,2,34,<NA>,<NA>,Wilders,<NA>,36,ded21_audio_0,600,7,FALSE
SPEAKER,dutch-debate-corpus\ref_ded21_audio_1.wav,1,1362,16,<NA>,<NA>,Burger,<NA>,1378,ded21_audio_1,600,7,FALSE
