frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
7,0.2808988764044944,[569.9768  161.40475 739.4583  384.52646],0.9952192,"[[579.74356985 236.32427073]
 [578.1980803  258.77332628]
 [578.87159872 281.51244307]
 [581.73542297 304.07755351]
 [588.19179636 325.03383636]
 [599.44621789 343.6695199 ]
 [613.10106182 360.04309058]
 [628.25199187 374.30195618]
 [647.06232619 380.60665083]
 [667.96090078 379.59270716]
 [688.64398742 370.99635243]
 [707.77169895 358.78453732]
 [723.54137564 342.42831802]
 [734.2089293  321.98795629]
 [740.51650572 299.01842594]
 [745.32112598 275.43357182]
 [748.39147067 251.19691586]
 [591.82305479 218.76654375]
 [600.50387138 208.49457014]
 [613.95489728 205.36387253]
 [627.9468652  208.18391705]
 [640.25269032 215.33560753]
 [668.86688161 217.68849599]
 [684.75010228 213.47999078]
 [701.5471952  214.25166857]
 [717.0008018  221.49689484]
 [726.41816783 234.48715138]
 [653.49547827 243.33401299]
 [651.68001473 261.1698668 ]
 [649.84002578 278.19989634]
 [648.03834486 295.14139366]
 [631.2577157  302.41727972]
 [639.17453313 306.71726274]
 [647.94229209 310.08204603]
 [657.34722519 308.47932243]
 [666.10449672 306.43340278]
 [605.9624548  237.29785144]
 [615.72732282 231.31482625]
 [627.18477201 233.65209603]
 [635.2571075  245.43461323]
 [624.98571146 245.86270738]
 [613.62280118 243.86523056]
 [675.53628373 250.56984615]
 [685.95421815 240.64148355]
 [697.94663    241.46314538]
 [707.5945859  249.96478486]
 [698.08851743 253.96456575]
 [686.19331956 253.62507677]
 [618.02692902 328.18381262]
 [628.32390225 323.67900538]
 [639.73803985 322.23894954]
 [647.55578899 325.21824503]
 [656.80913758 323.8829298 ]
 [670.48107147 328.20559001]
 [682.73804641 333.86160779]
 [670.89738321 347.14804173]
 [656.94568706 353.7467494 ]
 [646.17763638 354.08240819]
 [636.752002   351.74957657]
 [626.40236056 342.82962513]
 [621.93010998 329.17309713]
 [638.81221497 329.17003298]
 [647.06930566 331.27677369]
 [656.52739334 330.84053278]
 [678.61909175 333.97769308]
 [657.1562748  342.76970387]
 [647.22928011 343.22378254]
 [638.46705365 340.89429474]]","[2.6844569e-02 9.4483429e-01 1.1186803e-02 9.4589394e-01 9.1142929e-01
 1.2501293e-02 9.8010027e-01 9.9123096e-01 5.8156312e-01 1.7608535e-04
 2.8021228e-03 3.4504896e-07]",1.0
8,0.32102728731942215,[570.3476  161.67514 739.7051  384.5016 ],0.99536246,"[[578.95795751 236.69785142]
 [577.61388907 259.2312746 ]
 [578.50497013 281.97702432]
 [581.52056432 304.54414105]
 [588.10453486 325.47325993]
 [599.59216052 343.92798805]
 [613.51313913 359.99680901]
 [628.87567222 373.97507334]
 [647.71169317 380.09436226]
 [668.58539581 379.04659128]
 [689.21727943 370.54038596]
 [708.33077669 358.47859287]
 [723.9819119  342.17518163]
 [734.46059442 321.75077295]
 [740.6252985  298.78934073]
 [745.35724235 275.22857428]
 [748.3461802  250.95190191]
 [590.40404379 219.01912677]
 [599.12014073 208.41986912]
 [612.77270174 205.04244924]
 [627.00589895 207.76943219]
 [639.60347545 214.95009232]
 [668.26283264 217.28620696]
 [684.35220289 212.99404544]
 [701.36575651 213.80989206]
 [717.00332189 221.20593679]
 [726.51849771 234.38476658]
 [653.08383274 242.9797473 ]
 [651.51405489 260.83894706]
 [649.91102731 277.92072678]
 [648.34189391 294.90515876]
 [631.43726373 302.60417795]
 [639.36686063 306.75584126]
 [648.02665067 310.0032382 ]
 [657.26077533 308.43492556]
 [665.88260388 306.45337749]
 [604.92549658 236.94449162]
 [614.68356752 230.58974302]
 [626.3859911  232.94030297]
 [634.60819662 245.17329359]
 [624.17071605 245.67811322]
 [612.57719159 243.70159304]
 [674.97730947 250.21524   ]
 [685.44283557 239.79911125]
 [697.67558908 240.57073128]
 [707.41612625 249.37747312]
 [697.92440581 253.55516958]
 [685.80868602 253.28931153]
 [617.85039663 328.93366432]
 [628.29602396 324.23085427]
 [639.7788254  322.67566156]
 [647.55517197 325.63441992]
 [656.7513473  324.23294568]
 [670.3553834  328.61657286]
 [682.54581022 334.24155998]
 [670.79534507 347.23511171]
 [656.91659284 353.61120605]
 [646.23581588 353.95249462]
 [636.87595141 351.71125937]
 [626.47298515 343.10995579]
 [621.85776496 329.88126659]
 [638.84282315 329.5636158 ]
 [647.07349157 331.60339499]
 [656.46559048 331.12283325]
 [678.42894697 334.35512829]
 [657.10478306 342.7679863 ]
 [647.25364447 343.23101425]
 [638.54003108 340.96069384]]","[2.28807591e-02 9.46952581e-01 1.05845956e-02 9.44272518e-01
 9.11662340e-01 1.29894735e-02 9.83473718e-01 9.90950644e-01
 6.37503505e-01 1.75275622e-04 3.35405697e-03 3.55437493e-07]",1.0
9,0.3611556982343499,[569.9245  155.18335 731.3227  376.10464],0.9966989,"[[581.5596163  228.77294666]
 [579.62326348 250.9549312 ]
 [580.08994964 273.54958105]
 [582.55585539 295.82267284]
 [588.45001107 316.53096092]
 [599.43543619 334.69805169]
 [613.0091328  350.07428193]
 [628.51694763 363.10031748]
 [647.28332961 368.8101368 ]
 [668.03382373 368.00812936]
 [688.7082082  359.99372101]
 [707.78035855 348.77752709]
 [723.55215776 333.46703422]
 [734.29109955 313.87337899]
 [740.73410153 291.81248534]
 [745.37611938 269.29565072]
 [748.2518661  246.21672404]
 [593.36401221 210.69459265]
 [602.4127723  200.87931001]
 [615.73504227 198.11393499]
 [629.48246014 201.14061749]
 [641.72964954 208.40857139]
 [669.46036506 211.7947945 ]
 [684.79618156 207.82630426]
 [701.11180282 208.62625343]
 [716.27398479 215.59079498]
 [725.66473818 228.09434855]
 [654.45619559 237.17947811]
 [652.4787786  254.67897904]
 [650.46180356 271.40573347]
 [648.49534279 288.02326095]
 [632.0156672  296.31903911]
 [639.72380996 300.36425185]
 [648.07319558 303.62413144]
 [657.33535349 302.48566663]
 [665.94081998 300.6904757 ]
 [606.95829439 230.18257087]
 [616.7118001  224.11494255]
 [628.34058416 226.71898639]
 [636.32651788 239.1302706 ]
 [625.86215246 239.71492267]
 [614.3993538  237.42528498]
 [675.8335247  244.66742092]
 [686.10985351 234.49180847]
 [698.31097472 235.38734567]
 [707.88402355 244.31749809]
 [698.45912373 248.67738295]
 [686.49257565 248.24820524]
 [617.71887112 322.55335939]
 [628.13553214 318.16262364]
 [639.26067662 316.3609457 ]
 [646.79027623 319.43783605]
 [655.63074946 318.09007549]
 [668.78470981 322.85461807]
 [680.98698735 328.84870958]
 [669.07674098 339.37996292]
 [655.7740072  344.40446007]
 [645.62415779 344.52262545]
 [636.60147583 342.42634928]
 [626.47472411 334.9408232 ]
 [621.79177797 323.4403224 ]
 [638.43255925 324.04647064]
 [646.41550386 326.06807101]
 [655.4513911  325.77689552]
 [676.60259986 328.93378079]
 [656.13024938 333.1233151 ]
 [646.74373394 333.30034924]
 [638.44427866 331.21221364]]","[2.6673220e-02 9.5207202e-01 1.1058634e-02 9.4617480e-01 9.0288001e-01
 1.7606899e-02 9.7320646e-01 9.9022031e-01 4.4806451e-01 1.4640093e-04
 3.0616634e-03 6.4633775e-07]",1.0
9,0.3611556982343499,[354.3769  393.7806  459.74008 538.82117],0.7054461,"[[386.37701607 479.8306725 ]
 [388.10728836 483.65562677]
 [390.80887067 487.84218234]
 [394.87688711 491.57120466]
 [398.97827876 494.44366741]
 [403.44984448 496.83728039]
 [406.97011849 498.59995896]
 [408.21193874 500.75061953]
 [411.17672265 501.4770847 ]
 [415.8336271  498.49070418]
 [420.86228395 492.78838146]
 [424.89440823 484.64305288]
 [426.10895073 477.34046143]
 [425.75346583 470.5159325 ]
 [424.03809845 463.88788503]
 [422.21990305 457.46768129]
 [419.96745908 451.48680922]
 [380.63938785 469.94198346]
 [380.26380137 470.73215598]
 [380.08742148 471.89443666]
 [380.10066104 473.1805591 ]
 [381.31354576 473.2552048 ]
 [385.20785445 467.08291167]
 [388.42854267 463.53526151]
 [391.91966164 459.5369477 ]
 [397.30349302 456.92625207]
 [403.82420087 455.54431123]
 [388.79083282 472.06391668]
 [388.53981102 473.43584269]
 [387.94349325 474.4208616 ]
 [387.06972754 475.8401745 ]
 [394.77576986 480.35754502]
 [394.24440089 480.28752446]
 [393.76052478 480.12331301]
 [394.42999321 480.40518171]
 [395.78431568 479.90406162]
 [387.76583785 476.31293815]
 [386.76421839 476.58037883]
 [386.86262944 475.4455992 ]
 [388.93102533 473.49348664]
 [388.67875072 474.68460065]
 [388.51529247 476.03748107]
 [396.85188693 471.13568634]
 [397.10636812 470.23359448]
 [399.12479204 468.68466407]
 [403.83130512 465.72204512]
 [401.82877398 468.48875034]
 [399.50609371 470.16612494]
 [399.95117843 484.96655542]
 [395.4438833  483.85622621]
 [393.47055641 484.79273033]
 [393.59361091 484.80846792]
 [394.03612947 484.50114202]
 [400.2142362  485.3099438 ]
 [407.92122853 486.71180832]
 [404.2132048  494.74558848]
 [398.98539814 498.54340506]
 [397.65499622 498.54345804]
 [396.85423735 497.2065953 ]
 [397.53976509 491.30793494]
 [399.71042505 484.97583598]
 [396.49678051 485.94597268]
 [396.13073575 485.60268271]
 [396.73600101 485.13474858]
 [406.47700346 486.80065495]
 [397.62841868 494.78150713]
 [396.56325084 495.27940249]
 [396.15211663 494.54915243]]","[0.06964947 0.7654941  0.04627562 0.7504735  0.806712   0.9339243
 0.9976871  0.16377036 0.14925794 0.01418291 0.02533169 0.00127925]",0.0
10,0.4012841091492777,[571.68665 146.85268 746.1539  372.79114],0.99874073,"[[581.45267162 225.11671031]
 [579.53897628 247.74454796]
 [579.84427783 270.71150804]
 [582.23123688 293.49617088]
 [588.12250781 314.61695218]
 [598.87642968 333.36972201]
 [612.63488877 349.43922782]
 [628.33072531 363.02213633]
 [647.61661816 369.11431098]
 [668.94697118 368.25930142]
 [690.07747817 360.25512123]
 [709.6378057  348.53412533]
 [725.71380782 332.48425865]
 [736.74028683 312.14560056]
 [743.42443931 289.21915793]
 [748.39226413 265.60145283]
 [751.51056814 241.42038369]
 [593.56575865 205.14714026]
 [602.34251785 194.44975132]
 [616.09402376 190.89037099]
 [630.49690682 193.48238313]
 [642.99043792 200.72642931]
 [672.31117117 202.89878482]
 [688.25187731 198.60001424]
 [705.22515881 199.36486089]
 [720.71436512 206.8628546 ]
 [729.97159469 220.3069436 ]
 [656.63209486 229.30634224]
 [654.67140454 246.68806517]
 [652.66390699 263.19567764]
 [650.62070477 279.65746546]
 [633.27210176 288.02950704]
 [641.35762978 292.2221055 ]
 [650.28826642 295.5621978 ]
 [659.98669434 294.24409771]
 [668.943892   292.3476758 ]
 [607.79097575 224.95221221]
 [617.66959178 218.89285707]
 [629.1462751  221.01419652]
 [637.6797356  232.42679918]
 [627.28850561 232.88801217]
 [615.87651002 231.09983081]
 [678.87190628 237.43502879]
 [689.60497487 227.77816349]
 [701.65472913 228.59132254]
 [711.50696564 237.04754078]
 [701.82100463 240.75758481]
 [689.84830487 240.40043795]
 [618.38644522 314.15757918]
 [628.96193135 308.5376575 ]
 [640.90453404 306.6220721 ]
 [649.04605675 309.63584685]
 [658.54194748 308.45559621]
 [672.46613133 313.52925205]
 [684.70494199 320.74322307]
 [672.53683972 333.15982485]
 [658.57593107 339.2391696 ]
 [647.61767584 339.44387221]
 [637.89867628 337.10404897]
 [627.05796796 328.4487232 ]
 [622.30935293 314.82434595]
 [640.0555827  314.06792009]
 [648.62390924 316.16125906]
 [658.32197416 315.91946864]
 [680.38916397 320.60969198]
 [658.83098948 328.1554004 ]
 [648.67362666 328.44440484]
 [639.60566002 326.16384947]]","[5.1788915e-02 9.6463031e-01 1.0378015e-02 8.6924666e-01 8.8343930e-01
 2.3405833e-02 9.3687123e-01 9.8469990e-01 4.0041062e-01 3.4582184e-04
 1.6969424e-03 1.6060850e-06]",1.0
11,0.44141252006420545,[576.52734 144.10962 742.44293 357.50943],0.99914813,"[[584.42319894 217.19784236]
 [582.32335711 239.53080273]
 [582.2625559  262.39199734]
 [584.14230013 285.03940201]
 [589.29216826 306.06851673]
 [599.17910361 324.86569977]
 [613.03835177 339.99974823]
 [629.82891464 351.25210381]
 [649.76589942 356.56712151]
 [671.48358488 356.03606796]
 [692.61364603 349.1495142 ]
 [711.32565403 337.69555187]
 [726.03716516 321.78107595]
 [736.18313932 302.06905699]
 [742.7438941  280.23549414]
 [747.60026598 257.76491261]
 [750.87701941 234.81662965]
 [601.09587276 198.32009172]
 [609.44050813 189.20359707]
 [621.97645569 186.21033227]
 [635.45642757 188.2708559 ]
 [647.41418028 194.16644669]
 [677.27862263 196.60619295]
 [691.23332167 193.68835187]
 [706.22491503 194.65084767]
 [719.85425615 201.10368228]
 [728.33627129 212.85429096]
 [660.9538641  221.36403418]
 [659.10633469 236.91256738]
 [657.17376733 251.6149292 ]
 [655.17243409 266.62292576]
 [637.10147405 277.07682943]
 [644.97980142 280.96526957]
 [653.85495687 283.91723728]
 [663.66792583 283.13486671]
 [672.48928213 281.28094769]
 [613.3635726  221.66633701]
 [623.31417465 220.04838085]
 [632.30224514 221.1867342 ]
 [640.04995489 225.54143763]
 [631.03710079 226.78423023]
 [622.0295217  225.53360558]
 [683.69776869 230.16274071]
 [693.91469622 227.79427862]
 [703.16422844 229.47384214]
 [712.1213522  233.42968321]
 [702.05486679 235.12919044]
 [692.60528946 233.81443119]
 [624.4125452  307.10318184]
 [634.00476241 301.49436092]
 [643.79923606 299.06793928]
 [651.01257229 301.89039803]
 [659.15928745 300.94897842]
 [670.35166883 306.3550005 ]
 [681.02575207 314.20786476]
 [670.06686592 320.07949448]
 [658.8463273  322.56813145]
 [649.70207477 322.24364376]
 [641.21130967 320.26422119]
 [632.57701063 314.92945051]
 [628.27382946 307.29644394]
 [642.82793665 306.51564693]
 [650.46183133 308.4236393 ]
 [658.84903932 308.46387243]
 [676.91594028 313.4776125 ]
 [659.50381422 312.65142059]
 [650.96294546 312.38535738]
 [643.08446908 310.49923992]]","[2.3846949e-02 9.6276593e-01 1.8488532e-02 8.2622689e-01 7.9242510e-01
 4.7048289e-02 9.5521683e-01 9.9091101e-01 4.7809726e-01 1.8539545e-04
 6.4995508e-03 4.1397921e-06]",1.0
12,0.4815409309791332,[578.37537 138.3441  743.7851  356.68988],0.99813724,"[[584.33222564 213.31974363]
 [582.16750726 235.82176709]
 [582.17646553 258.93737686]
 [584.24979091 281.79809862]
 [589.6921861  303.03977334]
 [600.1744061  321.91701168]
 [614.69598526 337.17243022]
 [632.19222739 348.55108166]
 [652.32148781 353.67351317]
 [673.64889026 352.88843584]
 [694.10895115 345.60750425]
 [712.31428105 334.01850408]
 [726.6268785  317.86587125]
 [736.37172741 298.01934922]
 [742.81067103 276.26966584]
 [747.51564324 253.9045102 ]
 [750.41873795 231.06298599]
 [602.93483873 195.05821478]
 [612.01167861 185.73955512]
 [625.17405972 182.8007341 ]
 [638.96479449 185.21846935]
 [651.14788094 191.44544518]
 [679.03892511 194.08531931]
 [692.90374571 190.93269496]
 [707.63689828 191.72448283]
 [721.02221298 197.90422094]
 [729.22207695 209.28766435]
 [663.42512852 218.38613039]
 [662.02593112 233.87011665]
 [660.60661098 248.60114604]
 [659.1295855  263.58999318]
 [641.08610338 275.43059576]
 [648.8131038  278.81026661]
 [657.27981791 281.3781603 ]
 [666.37412655 280.54728639]
 [674.6006192  278.78980583]
 [615.3893449  217.40859121]
 [625.37840661 214.48928207]
 [635.05615601 215.82226363]
 [642.70344833 222.12395394]
 [633.45413589 223.55791688]
 [623.81877887 222.19031212]
 [684.77157432 226.54430181]
 [694.68352556 222.23892576]
 [704.42034435 223.6980347 ]
 [713.04633826 228.84971625]
 [703.60146224 231.31342006]
 [693.79525471 230.24912715]
 [628.3966985  307.75577658]
 [638.21931618 301.20821881]
 [648.13129115 297.95478803]
 [655.01308918 300.67049754]
 [662.79870826 299.37683034]
 [673.26905507 304.92263997]
 [682.91393673 312.79744434]
 [672.9915238  318.67570317]
 [662.53542244 321.31854856]
 [653.87784183 321.28678393]
 [645.76541361 319.71623784]
 [637.0717805  315.03169084]
 [632.56058082 307.82584143]
 [647.07034907 305.97255695]
 [654.38572595 307.56233025]
 [662.34615129 307.375633  ]
 [678.89903265 312.1063087 ]
 [663.0595032  310.90517169]
 [655.00492859 310.89522004]
 [647.51999408 309.32157815]]","[1.4961104e-02 9.5610386e-01 2.2355743e-02 9.0390778e-01 8.0437571e-01
 4.0614564e-02 9.5829362e-01 9.8660028e-01 6.3866675e-01 1.6521114e-04
 5.3872047e-03 2.2481699e-06]",1.0
13,0.521669341894061,[577.673   132.67743 748.1104  353.70572],0.99920005,"[[581.9759535  210.2858699 ]
 [580.21334674 233.1850355 ]
 [580.7256538  256.67358226]
 [583.21604885 279.76622885]
 [589.16779965 301.05932927]
 [600.48299231 319.70237112]
 [615.59439957 334.87077063]
 [633.3097358  346.64247251]
 [653.483904   351.71815193]
 [674.44565088 350.69889581]
 [694.43142116 342.84633732]
 [712.59070247 331.0292176 ]
 [726.96961105 314.67556751]
 [736.6457504  294.5416913 ]
 [743.12544852 272.48826659]
 [748.01293164 249.80659223]
 [750.97607642 226.65289974]
 [601.19556189 191.14800325]
 [610.80834903 180.73157868]
 [624.84756157 177.22857615]
 [639.44271505 179.74588192]
 [652.31234476 186.42991757]
 [680.67938149 188.9039713 ]
 [695.14669418 184.9660199 ]
 [710.33472955 185.43168417]
 [724.18775886 191.77449337]
 [732.31931269 203.90155292]
 [664.96081144 214.86791587]
 [663.63140166 230.99086604]
 [662.32087627 246.35082817]
 [661.00052685 261.86090624]
 [643.53102371 274.01799387]
 [651.01683035 277.20666385]
 [659.05074254 279.73488724]
 [667.70440608 278.85534263]
 [675.59893668 277.22019023]
 [615.46917975 212.97262198]
 [625.55993259 207.74958199]
 [636.67077854 209.33116651]
 [644.62958083 218.91312218]
 [634.79529768 220.72641468]
 [623.78516644 219.26561451]
 [685.31614393 222.9959262 ]
 [695.46808928 215.19243291]
 [706.59955472 216.08987829]
 [715.24525762 223.42088914]
 [706.44967705 227.52502745]
 [695.39548427 226.92783228]
 [630.24734259 305.54159528]
 [640.71545944 299.86759043]
 [650.78274578 296.78858554]
 [657.40192324 299.59712392]
 [665.00913739 298.22939551]
 [675.35320133 303.65176326]
 [685.09146184 310.58482116]
 [674.83107328 316.45711517]
 [664.49330211 318.98320025]
 [656.09735459 318.94660449]
 [648.31879407 317.43670857]
 [639.48735088 312.93224072]
 [634.63629246 305.8466903 ]
 [649.77139533 304.97580892]
 [656.83722436 306.53427517]
 [664.58383232 306.36765754]
 [680.87701082 310.18372184]
 [664.86302316 308.22000182]
 [657.11782649 308.18952775]
 [649.99074385 306.62579513]]","[2.4815485e-02 9.5454806e-01 2.0303719e-02 8.7134355e-01 8.3906829e-01
 4.0052991e-02 9.4837648e-01 9.8958337e-01 7.3656756e-01 2.8475313e-04
 7.3390701e-03 3.2279158e-06]",1.0
14,0.5617977528089888,[579.8257  133.87004 749.09485 354.22092],0.99852043,"[[580.8123011  209.34037256]
 [579.69685727 232.54940557]
 [580.9081426  256.23489046]
 [583.96040633 279.36603069]
 [590.49019939 300.58888292]
 [602.47788125 318.99091244]
 [618.10757041 334.02812219]
 [636.15860212 345.8624382 ]
 [656.39472938 350.6798501 ]
 [677.00918865 349.22748899]
 [696.36431646 340.709939  ]
 [714.10109591 328.54724765]
 [728.23542547 312.02343607]
 [737.74808431 291.79551029]
 [744.14799881 269.69897246]
 [748.93636203 247.03300023]
 [751.69968319 223.93092084]
 [599.58420885 190.65616107]
 [609.79145825 179.8285296 ]
 [624.51765013 176.17097962]
 [639.75624907 178.67923719]
 [653.28596723 185.45938361]
 [682.55376601 187.91164434]
 [697.25880671 183.59662324]
 [712.57682443 183.75045419]
 [726.64995599 189.72317433]
 [734.96382475 201.70835137]
 [666.85147643 213.79082751]
 [665.9291656  230.13738012]
 [665.05218482 245.74890018]
 [664.18459105 261.44997382]
 [646.51912618 273.70030975]
 [654.05517364 276.6965189 ]
 [662.03765154 279.13848066]
 [670.48654985 278.08270884]
 [678.15760255 276.36184502]
 [615.09382141 211.58075058]
 [625.42084646 205.32336187]
 [637.35415173 206.89287829]
 [645.8182857  217.78910065]
 [635.51326299 219.84128237]
 [623.67468512 218.45932388]
 [686.80145168 221.42172396]
 [697.02411914 212.09650147]
 [708.81674075 212.68125057]
 [717.62235785 220.78676283]
 [709.09294033 225.61054623]
 [697.4455986  225.31753635]
 [632.93253267 304.62756157]
 [643.86778045 299.1121788 ]
 [654.16702747 295.89215255]
 [660.75597727 298.65588713]
 [668.27960396 297.09317994]
 [678.44316483 302.28781128]
 [687.94292259 308.77989364]
 [678.05204725 315.22757006]
 [667.95053554 318.14366126]
 [659.62551665 318.32015419]
 [651.88630474 316.95221543]
 [642.68624449 312.42701697]
 [637.54711449 304.97890592]
 [653.23434472 304.21509218]
 [660.25320649 305.65337276]
 [667.90172791 305.33515048]
 [683.6326406  308.55589414]
 [668.12691903 306.99063349]
 [660.4741236  307.14551926]
 [653.38522398 305.68221474]]","[2.2126751e-02 9.5679140e-01 1.6217297e-02 8.8628924e-01 8.4083152e-01
 4.5141455e-02 9.4317490e-01 9.9093187e-01 8.1235534e-01 3.4879532e-04
 7.6761879e-03 3.4441593e-06]",1.0
15,0.6019261637239165,[580.0088  134.10672 748.9722  354.0395 ],0.9985902,"[[581.75824048 210.3950597 ]
 [580.56922294 233.61283889]
 [581.70365551 257.27079463]
 [584.68605459 280.31388378]
 [591.12080978 301.38817537]
 [602.96078026 319.66858792]
 [618.38185418 334.63137197]
 [636.1415543  346.46373475]
 [656.08371529 351.34022152]
 [676.47149771 350.01842141]
 [695.7291581  341.80020344]
 [713.44112474 329.98294115]
 [727.52011937 313.74506199]
 [737.06456596 293.75168884]
 [743.59992748 271.81806141]
 [748.70427662 249.3001858 ]
 [751.80907065 226.27222133]
 [600.24520774 191.1829367 ]
 [610.27631204 180.00397214]
 [624.97167665 175.99513978]
 [640.31693357 178.2930927 ]
 [653.92254391 185.07629931]
 [683.28804517 187.61000967]
 [698.26653469 183.43941584]
 [713.79164219 183.98751   ]
 [727.88645118 190.557138  ]
 [735.88517982 203.14134854]
 [667.33806729 213.98816305]
 [666.3307032  230.29857412]
 [665.37251246 245.86610937]
 [664.40510777 261.52491903]
 [646.69806573 274.030209  ]
 [654.15977147 276.94276232]
 [661.96423268 279.35079265]
 [670.21631783 278.38610435]
 [677.7053569  276.81081462]
 [615.67794883 211.84313273]
 [625.93150085 205.34012592]
 [637.92943045 206.97595066]
 [646.27494377 218.16051739]
 [635.95842469 220.21365017]
 [624.05912009 218.78121001]
 [687.02613974 222.0380252 ]
 [697.38777876 212.51704001]
 [709.27480817 213.25502753]
 [717.91690433 221.74012953]
 [709.35705012 226.50621825]
 [697.6213401  226.06489223]
 [632.66656864 305.46945494]
 [643.49461645 299.66219544]
 [653.74791437 296.34105802]
 [660.19567376 299.07068741]
 [667.6201002  297.51906478]
 [677.55755854 302.85416812]
 [686.77509427 309.56682718]
 [677.15854532 315.97983611]
 [667.19727468 318.83696049]
 [659.03124291 319.00713128]
 [651.45036075 317.67123497]
 [642.35436088 313.23073822]
 [637.32696611 305.77968025]
 [652.71493512 304.60276246]
 [659.59124926 306.00261801]
 [667.08798981 305.70248389]
 [682.47790688 309.2318579 ]
 [667.56279582 307.75480598]
 [660.04278746 307.9094165 ]
 [653.08194453 306.47635925]]","[1.9283580e-02 9.5630395e-01 1.6919315e-02 9.0758950e-01 8.2845366e-01
 5.1677264e-02 9.5588994e-01 9.8790395e-01 8.2604218e-01 2.9967012e-04
 8.6039882e-03 2.9234634e-06]",1.0
16,0.6420545746388443,[576.894   127.69858 751.3428  353.91788],0.9983171,"[[578.74651435 208.07151139]
 [578.14361545 231.79483473]
 [579.80630788 255.96860647]
 [583.48327893 279.56111491]
 [591.09763983 300.86822391]
 [604.35778248 319.01120424]
 [620.91721523 333.58863652]
 [639.33188903 345.00052571]
 [659.4533025  349.34086204]
 [679.52940452 347.07431316]
 [697.77720201 337.63728976]
 [714.74348652 325.06506443]
 [728.48325777 308.66659999]
 [737.80443656 288.78401041]
 [743.97377837 267.07346678]
 [748.38352132 244.8124516 ]
 [750.88518906 222.06942022]
 [600.00497299 191.95461631]
 [610.41835803 180.85198402]
 [625.45466888 176.85813949]
 [641.07704329 179.23149884]
 [654.97794557 185.92184722]
 [683.84234118 188.41769457]
 [698.37449956 184.05278742]
 [713.53077936 184.09843057]
 [727.36516643 189.96687055]
 [735.22640276 202.0521605 ]
 [668.46736479 214.38775867]
 [667.81614411 230.74062377]
 [667.22614396 246.26072824]
 [666.69303346 261.91027701]
 [647.94107097 273.67419362]
 [655.91801423 276.71381593]
 [664.33952916 279.15795565]
 [672.86449063 277.91194081]
 [680.49204755 275.90792298]
 [616.1547752  212.1708709 ]
 [626.68901789 206.00785017]
 [638.57852358 207.59723693]
 [646.92578781 218.46614599]
 [636.6906758  220.48823833]
 [624.86690927 219.09031749]
 [687.27492142 221.75136387]
 [697.49040055 212.35826254]
 [709.23894632 212.86882997]
 [718.00147998 220.80395401]
 [709.49879873 225.80359071]
 [697.86836314 225.61608016]
 [633.52967638 303.59828889]
 [645.36809403 298.83396506]
 [656.24149668 295.95419705]
 [662.89333659 298.56026888]
 [670.32749999 296.90737724]
 [680.12910533 301.47059083]
 [689.35148764 306.89029098]
 [679.72033846 313.83263111]
 [670.01451302 317.21364141]
 [661.6962381  317.64279842]
 [653.83876312 316.41227961]
 [644.00055188 311.73360944]
 [638.02250075 304.02760863]
 [655.37144172 303.80763531]
 [662.44865227 305.15298486]
 [670.03884602 304.59627986]
 [685.02628434 306.91536248]
 [670.13089585 306.27155185]
 [662.5425421  306.70639157]
 [655.36548364 305.38109422]]","[2.3823524e-02 9.6473861e-01 1.4801101e-02 8.4423143e-01 8.0041027e-01
 3.4858901e-02 9.1898859e-01 9.9219882e-01 8.1003511e-01 3.7670272e-04
 6.4460165e-03 4.4902190e-06]",1.0
